지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),해면기압(hPa)
108,서울,2021-09-17 22:00,22.6,,2.6,70,59,1011.4
108,서울,2021-09-17 23:00,22,,2,70,62,1011.7
108,서울,2021-09-18 00:00,21.3,,1.9,320,64,1011.9
108,서울,2021-09-18 01:00,20.5,,1.1,50,66,1012.1
108,서울,2021-09-18 02:00,19.9,,.9,50,70,1012.4
108,서울,2021-09-18 03:00,19.4,,.6,70,72,1012.6
108,서울,2021-09-18 04:00,19.2,,2,50,79,1012.4
108,서울,2021-09-18 05:00,19.1,,.9,70,78,1012.6
108,서울,2021-09-18 06:00,19,,1,70,78,1012.9
108,서울,2021-09-18 07:00,19,,.9,50,80,1013.9
108,서울,2021-09-18 08:00,21,,1.9,70,75,1014.3
108,서울,2021-09-18 09:00,22.8,,2,50,69,1014.7
108,서울,2021-09-18 10:00,24.9,,1.9,90,61,1014.9
108,서울,2021-09-18 11:00,26.1,,2,70,57,1014.8
108,서울,2021-09-18 12:00,26.7,,2.1,360,55,1014.3
108,서울,2021-09-18 13:00,28,,1.6,140,49,1013.9
108,서울,2021-09-18 14:00,28.1,,1.6,360,49,1013.4
108,서울,2021-09-18 15:00,29.3,,1.8,250,47,1013
108,서울,2021-09-18 16:00,29.2,,2.3,250,46,1013.1
108,서울,2021-09-18 17:00,27.6,,1.4,230,50,1013.2
108,서울,2021-09-18 18:00,27.1,,3.2,250,56,1014
108,서울,2021-09-18 19:00,25.7,,2,270,63,1014.3
108,서울,2021-09-18 20:00,24.9,,2.4,290,67,1015
108,서울,2021-09-18 21:00,24.1,,.8,320,70,1015.5
108,서울,2021-09-18 22:00,23.5,,.7,270,71,1015.8
108,서울,2021-09-18 23:00,23,,1.5,360,73,1015.9
108,서울,2021-09-19 00:00,22.5,,.3,0,74,1016.2
108,서울,2021-09-19 01:00,22,,1.4,50,76,1016
108,서울,2021-09-19 02:00,21.6,,1.9,50,77,1016
108,서울,2021-09-19 03:00,21.5,,1.8,50,74,1015.8
108,서울,2021-09-19 04:00,21.5,,2.4,50,74,1016
108,서울,2021-09-19 05:00,21.4,,2,50,74,1015.9
108,서울,2021-09-19 06:00,21.3,,1.9,50,75,1016.3
108,서울,2021-09-19 07:00,21.2,,1.6,50,76,1016.8
108,서울,2021-09-19 08:00,22,,2,50,74,1016.9
108,서울,2021-09-19 09:00,23.2,,1.7,70,71,1016.8
108,서울,2021-09-19 10:00,24.8,,1.9,70,68,1016.8
108,서울,2021-09-19 11:00,26.2,,1.8,70,62,1016.5
108,서울,2021-09-19 12:00,26.9,,2.1,50,58,1015.8
108,서울,2021-09-19 13:00,26.6,,2.1,50,61,1015.5
108,서울,2021-09-19 14:00,26.8,,2.1,50,57,1015
108,서울,2021-09-19 15:00,27.5,,2,70,55,1014.4
108,서울,2021-09-19 16:00,27.3,,2.3,50,51,1014.3
108,서울,2021-09-19 17:00,26.7,,2.6,70,53,1014
108,서울,2021-09-19 18:00,25.7,,2.4,50,52,1014.2
108,서울,2021-09-19 19:00,24.7,,1.9,50,52,1014.3
108,서울,2021-09-19 20:00,23.5,,2,50,52,1014.7
108,서울,2021-09-19 21:00,22.7,,1.6,50,54,1015
108,서울,2021-09-19 22:00,22.2,,1.8,50,58,1015.3
108,서울,2021-09-19 23:00,21.4,,1.8,50,62,1015.3
108,서울,2021-09-20 00:00,20.8,,1.8,50,64,1015
108,서울,2021-09-20 01:00,20.3,,1.8,50,67,1014.6
108,서울,2021-09-20 02:00,20.1,,2,50,70,1014.1
108,서울,2021-09-20 03:00,19.9,,2.6,50,73,1013.5
108,서울,2021-09-20 04:00,19.5,,2.1,50,76,1013.2
108,서울,2021-09-20 05:00,19.2,,1.7,50,78,1013.2
108,서울,2021-09-20 06:00,19.1,,2,110,81,1012.9
108,서울,2021-09-20 07:00,19.2,,1.1,50,80,1013.6
108,서울,2021-09-20 08:00,20.9,,2,70,76,1014
108,서울,2021-09-20 09:00,23.1,,2.2,90,67,1014
108,서울,2021-09-20 10:00,24.4,,2.7,90,60,1013.6
108,서울,2021-09-20 11:00,24.8,,2.3,110,61,1013.4
108,서울,2021-09-20 12:00,26,,1.9,90,57,1012.3
108,서울,2021-09-20 13:00,26.8,,3.3,90,54,1011.5
108,서울,2021-09-20 14:00,27.5,,4.1,110,52,1010.5
108,서울,2021-09-20 15:00,28,,4.3,110,50,1009
108,서울,2021-09-20 16:00,27.5,,3.5,90,51,1008.7
108,서울,2021-09-20 17:00,27.2,,6.1,140,50,1008.1
108,서울,2021-09-20 18:00,25.8,,3.7,140,54,1007.9
108,서울,2021-09-20 19:00,25.1,,2.7,140,57,1008.5
108,서울,2021-09-20 20:00,24.9,,2.7,90,59,1008
108,서울,2021-09-20 21:00,24.5,,3,110,60,1008.1
108,서울,2021-09-20 22:00,24.2,,2.9,90,63,1007.2
108,서울,2021-09-20 23:00,23.8,,3.6,110,66,1007.4
108,서울,2021-09-21 00:00,23.5,,3.3,90,67,1006.5
108,서울,2021-09-21 01:00,21.9,4.7,2.1,90,85,1006.2
108,서울,2021-09-21 02:00,20.9,10.6,2.3,50,92,1005.9
108,서울,2021-09-21 03:00,20.8,.7,2.2,70,96,1005
108,서울,2021-09-21 04:00,20.6,6,2.2,70,94,1004.3
108,서울,2021-09-21 05:00,20.7,.6,1.6,90,97,1004.3
108,서울,2021-09-21 06:00,20.7,10,.8,200,98,1005.3
108,서울,2021-09-21 07:00,20.8,6.7,1.2,160,98,1005.7
108,서울,2021-09-21 08:00,21.1,1.3,.7,70,94,1004.7
108,서울,2021-09-21 09:00,21.2,0,1.7,140,93,1005.2
108,서울,2021-09-21 10:00,21.2,0,2.9,180,92,1005.5
108,서울,2021-09-21 11:00,21.4,1,2.6,200,94,1005.5
108,서울,2021-09-21 12:00,22.9,,2.9,200,88,1005
108,서울,2021-09-21 13:00,24.2,,2.8,200,77,1004.6
108,서울,2021-09-21 14:00,25.2,,4.1,230,68,1004
108,서울,2021-09-21 15:00,26.1,,4.9,180,64,1003.5
108,서울,2021-09-21 16:00,25.5,,4.2,230,64,1003.6
108,서울,2021-09-21 17:00,25.4,,4.1,230,62,1003.7
108,서울,2021-09-21 18:00,24.3,,3.8,250,68,1003.6
108,서울,2021-09-21 19:00,23.3,,2.9,230,77,1003.9
108,서울,2021-09-21 20:00,23.1,,4.3,180,78,1004.6
108,서울,2021-09-21 21:00,22.8,,3.6,180,81,1005.2
108,서울,2021-09-21 22:00,21.3,,6.3,290,74,1006.2
108,서울,2021-09-21 23:00,19.5,0,6,320,77,1005.9
108,서울,2021-09-22 00:00,17.4,26.5,3.1,320,93,1006.2
108,서울,2021-09-22 01:00,17.6,4.2,2.1,360,96,1006.6
108,서울,2021-09-22 02:00,17.4,.1,2,70,94,1006.2
108,서울,2021-09-22 03:00,17.1,,1.4,20,94,1005.7
108,서울,2021-09-22 04:00,17,,1.4,50,95,1006
108,서울,2021-09-22 05:00,16.8,,2,360,95,1006.1
108,서울,2021-09-22 06:00,17,,1.6,20,96,1006.6
108,서울,2021-09-22 07:00,17.5,,1.1,20,98,1006.9
108,서울,2021-09-22 08:00,18.1,.2,.8,50,97,1007.2
108,서울,2021-09-22 09:00,19.7,,1.5,180,96,1007.1
108,서울,2021-09-22 10:00,21.2,,2.6,250,83,1007.5
108,서울,2021-09-22 11:00,22.5,,3.1,250,74,1007.5
108,서울,2021-09-22 12:00,23.1,,3.9,250,66,1007.3
108,서울,2021-09-22 13:00,22.9,0,3.5,250,67,1007.5
108,서울,2021-09-22 14:00,23.8,0,4,250,64,1007.3
108,서울,2021-09-22 15:00,23.7,,5.6,270,60,1007.4
108,서울,2021-09-22 16:00,24.1,,4.4,250,58,1007.6
108,서울,2021-09-22 17:00,23.8,,3.6,270,60,1007.9
108,서울,2021-09-22 18:00,22.4,,4.4,250,66,1008.8
108,서울,2021-09-22 19:00,21.3,,2.8,250,72,1009.5
108,서울,2021-09-22 20:00,20.7,,3,250,75,1010.5
108,서울,2021-09-22 21:00,20.5,,3.6,250,77,1011.4
108,서울,2021-09-22 22:00,19.7,,2.9,270,75,1012
108,서울,2021-09-22 23:00,18.8,,1.6,340,75,1012.2
108,서울,2021-09-23 00:00,18.1,,1.5,290,77,1012.7
108,서울,2021-09-23 01:00,17.5,,1.9,270,82,1012.9
108,서울,2021-09-23 02:00,17.2,,1.4,250,83,1013.3
108,서울,2021-09-23 03:00,16.9,,1.1,270,84,1013.5
108,서울,2021-09-23 04:00,17.2,,1.3,250,86,1013.6
108,서울,2021-09-23 05:00,17.4,,.7,250,86,1013.9
108,서울,2021-09-23 06:00,18.3,,2.8,290,86,1014.8
108,서울,2021-09-23 07:00,17.9,,2.3,290,78,1015.6
108,서울,2021-09-23 08:00,18.4,,2.6,290,76,1016.2
108,서울,2021-09-23 09:00,19.9,,2.3,270,68,1016.5
108,서울,2021-09-23 10:00,21.2,,3.5,290,61,1017.1
108,서울,2021-09-23 11:00,22.2,,3.6,290,59,1017
108,서울,2021-09-23 12:00,22.9,,5,270,54,1016.8
108,서울,2021-09-23 13:00,23.6,,3.8,290,54,1016.4
108,서울,2021-09-23 14:00,24.2,,3.9,270,53,1016.4
108,서울,2021-09-23 15:00,24.8,,2.4,250,52,1016.1
108,서울,2021-09-23 16:00,25.6,,2.5,250,52,1015.9
108,서울,2021-09-23 17:00,24.5,,2.5,250,53,1016.3
108,서울,2021-09-23 18:00,23.8,,2.5,270,54,1016.6
108,서울,2021-09-23 19:00,22.7,,3,250,57,1017.3
108,서울,2021-09-23 20:00,22,,2.7,250,60,1018.2
108,서울,2021-09-23 21:00,21.1,,2.5,270,64,1018.8
108,서울,2021-09-23 22:00,20.4,,.8,270,69,1019
108,서울,2021-09-23 23:00,19.8,,1.7,290,73,1019.2
108,서울,2021-09-24 00:00,19.2,,1,270,76,1019.5
108,서울,2021-09-24 01:00,18.6,,.5,360,78,1019.8
108,서울,2021-09-24 02:00,17.9,,1.2,50,79,1020.1
108,서울,2021-09-24 03:00,17.4,,1.6,50,82,1020.3
108,서울,2021-09-24 04:00,17.1,,1.7,50,84,1020.6
108,서울,2021-09-24 05:00,17.1,,1.2,70,85,1021.2
108,서울,2021-09-24 06:00,16.8,,1.4,50,86,1022
108,서울,2021-09-24 07:00,17.1,,2.1,50,88,1022.6
108,서울,2021-09-24 08:00,18.6,,2.2,50,83,1023
108,서울,2021-09-24 09:00,20.7,,1.8,50,75,1023.5
108,서울,2021-09-24 10:00,22.5,,2,70,67,1023.6
108,서울,2021-09-24 11:00,24.1,,2.8,50,62,1023.4
108,서울,2021-09-24 12:00,25,,1.9,50,56,1022.9
108,서울,2021-09-24 13:00,25.6,,2.1,70,49,1022.3
108,서울,2021-09-24 14:00,26.8,,2.8,70,49,1021.6
108,서울,2021-09-24 15:00,26.5,,3.5,50,48,1021.4
108,서울,2021-09-24 16:00,26.2,,3.4,70,50,1021.4
108,서울,2021-09-24 17:00,26,,1.5,70,52,1021.3
108,서울,2021-09-24 18:00,25.4,,1.9,90,55,1021.3
108,서울,2021-09-24 19:00,24.2,,2.4,50,58,1021.5
108,서울,2021-09-24 20:00,23.3,,3.1,50,63,1022.6
108,서울,2021-09-24 21:00,22.4,,3,50,66,1023.2
108,서울,2021-09-24 22:00,21.6,,3.8,50,69,1023.6
108,서울,2021-09-24 23:00,20.9,,3.3,50,70,1023.8
108,서울,2021-09-25 00:00,20.4,,2.8,50,72,1023.8
108,서울,2021-09-25 01:00,20.1,,2.5,70,73,1023.7
108,서울,2021-09-25 02:00,19.6,,2,50,75,1023.9
108,서울,2021-09-25 03:00,19.1,,2.3,70,77,1023.5
108,서울,2021-09-25 04:00,18.8,,2.7,70,79,1023.1
108,서울,2021-09-25 05:00,18.7,,2.6,50,79,1022.8
108,서울,2021-09-25 06:00,18.9,,2.5,70,78,1023
108,서울,2021-09-25 07:00,18.9,,.9,20,76,1023.8
108,서울,2021-09-25 08:00,19.4,,.4,0,76,1024.7
108,서울,2021-09-25 09:00,20.6,,2.7,50,73,1024.9
108,서울,2021-09-25 10:00,21.4,,2.3,50,71,1025.3
108,서울,2021-09-25 11:00,22.1,,2.1,50,69,1025
108,서울,2021-09-25 12:00,22.7,,2.9,50,67,1023.8
108,서울,2021-09-25 13:00,22.6,,2.8,50,68,1023
108,서울,2021-09-25 14:00,22.8,,2.4,70,69,1022.2
108,서울,2021-09-25 15:00,23,,2.6,50,67,1021.8
108,서울,2021-09-25 16:00,23,,2.7,50,67,1021.9
108,서울,2021-09-25 17:00,23,,2.1,50,69,1021.8
108,서울,2021-09-25 18:00,22.8,,2.3,70,69,1022.2
108,서울,2021-09-25 19:00,22,,1.8,70,73,1022.1
108,서울,2021-09-25 20:00,21.7,,2.5,70,73,1022.4
108,서울,2021-09-25 21:00,21.5,,2.1,50,74,1022.8
108,서울,2021-09-25 22:00,21.3,,3,70,75,1022.8
108,서울,2021-09-25 23:00,21.1,,2.1,90,76,1022.8
108,서울,2021-09-26 00:00,20.9,,2.7,50,76,1022.7
108,서울,2021-09-26 01:00,20.6,,2,70,75,1022.4
108,서울,2021-09-26 02:00,20.2,,2.4,70,76,1022.4
108,서울,2021-09-26 03:00,20.1,,2.4,70,73,1022.5
108,서울,2021-09-26 04:00,19.8,,2.3,70,73,1022.2
108,서울,2021-09-26 05:00,19.3,,2,50,74,1021.9
108,서울,2021-09-26 06:00,18.9,,2.2,70,76,1022.1
108,서울,2021-09-26 07:00,18.5,,2.6,50,80,1022
108,서울,2021-09-26 08:00,19.4,,2,70,77,1022.2
108,서울,2021-09-26 09:00,21.2,,2.5,70,69,1022.3
108,서울,2021-09-26 10:00,22.9,,2,70,63,1021.9
108,서울,2021-09-26 11:00,24,,2.6,70,59,1021.3
108,서울,2021-09-26 12:00,24.7,,2.4,50,56,1020.4
108,서울,2021-09-26 13:00,26,,2.5,70,51,1019.5
108,서울,2021-09-26 14:00,26.5,,2,90,51,1018.8
108,서울,2021-09-26 15:00,26.6,,1.9,70,54,1018.6
108,서울,2021-09-26 16:00,27.2,,1.4,50,52,1018.4
108,서울,2021-09-26 17:00,26.1,,2,70,54,1018.5
108,서울,2021-09-26 18:00,24.9,,1.9,70,56,1018.5
108,서울,2021-09-26 19:00,24.1,,1.9,50,61,1018.4
108,서울,2021-09-26 20:00,23.6,,2.6,50,62,1018.5
108,서울,2021-09-26 21:00,23.1,,3.4,50,58,1018.8
108,서울,2021-09-26 22:00,22.4,,3.1,70,60,1018.7
108,서울,2021-09-26 23:00,21.4,,2.9,50,61,1018.9
108,서울,2021-09-27 00:00,20.9,,2.6,50,62,1019
108,서울,2021-09-27 01:00,20.4,,3.1,70,63,1018.4
108,서울,2021-09-27 02:00,20,,2.3,70,65,1018.1
108,서울,2021-09-27 03:00,19.4,,2.3,70,67,1017.9
108,서울,2021-09-27 04:00,19,,2.7,70,68,1017.6
108,서울,2021-09-27 05:00,18.9,,2.6,50,70,1017.6
108,서울,2021-09-27 06:00,18.7,,2.3,70,71,1017.2
108,서울,2021-09-27 07:00,18.8,,3.1,50,71,1017.1
108,서울,2021-09-27 08:00,19.3,,2.6,70,70,1017.3
108,서울,2021-09-27 09:00,20.4,,2.3,70,66,1017.1
108,서울,2021-09-27 10:00,21.3,,3.2,70,63,1017.1
108,서울,2021-09-27 11:00,22.9,,2,70,59,1016.7
108,서울,2021-09-27 12:00,24.6,,2.1,90,55,1015.7
108,서울,2021-09-27 13:00,24.2,,3.7,140,56,1015.2
108,서울,2021-09-27 14:00,24.6,0,2.5,160,56,1014.7
108,서울,2021-09-27 15:00,24.1,0,1.9,140,57,1014.6
108,서울,2021-09-27 16:00,23.6,0,.7,160,61,1014.6
108,서울,2021-09-27 17:00,23.2,0,2.6,50,64,1014.3
108,서울,2021-09-27 18:00,22.8,0,2.8,50,66,1014.1
108,서울,2021-09-27 19:00,22.4,0,2.3,50,70,1014
108,서울,2021-09-27 20:00,22,0,2.7,50,71,1014.4
108,서울,2021-09-27 21:00,21.7,0,2.3,50,72,1014.6
108,서울,2021-09-27 22:00,21.4,,2.5,50,73,1014.7
108,서울,2021-09-27 23:00,21.2,,1.4,50,73,1014.7
108,서울,2021-09-28 00:00,20.8,0,1.8,70,74,1014.4
108,서울,2021-09-28 01:00,20.6,,1.9,70,73,1014.5
108,서울,2021-09-28 02:00,20.3,0,2.2,50,76,1014.5
108,서울,2021-09-28 03:00,19.9,0,2,90,78,1014.3
108,서울,2021-09-28 04:00,19.7,0,2.6,50,79,1014.1
108,서울,2021-09-28 05:00,19.6,,3.1,50,77,1013.9
108,서울,2021-09-28 06:00,19.6,,2,70,77,1014.1
108,서울,2021-09-28 07:00,19.6,,1.3,70,77,1014.5
108,서울,2021-09-28 08:00,19.9,,2.5,50,77,1014.7
108,서울,2021-09-28 09:00,20.6,0,2.2,50,76,1014.4
108,서울,2021-09-28 10:00,20.8,0,2.4,50,74,1014.4
108,서울,2021-09-28 11:00,22.9,,2.3,70,69,1013.7
108,서울,2021-09-28 12:00,24,,2.6,70,63,1013
108,서울,2021-09-28 13:00,24.3,,1.9,90,63,1012.3
108,서울,2021-09-28 14:00,23.8,,2.4,110,58,1011.8
108,서울,2021-09-28 15:00,24,,2.6,110,56,1011.1
108,서울,2021-09-28 16:00,23.7,,2.1,140,60,1010.9
108,서울,2021-09-28 17:00,23.4,0,2,90,64,1010.9
108,서울,2021-09-28 18:00,22.9,0,1.6,140,68,1011.2
108,서울,2021-09-28 19:00,21.8,0,1.4,90,76,1011.3
108,서울,2021-09-28 20:00,21.5,0,1.4,90,80,1011.7
108,서울,2021-09-28 21:00,20.8,.4,1.1,50,88,1011.6
108,서울,2021-09-28 22:00,20.4,.7,1.6,70,92,1011.3
108,서울,2021-09-28 23:00,20.1,.1,2,50,94,1010.6
108,서울,2021-09-29 00:00,20.1,.1,1.7,70,95,1010.2
108,서울,2021-09-29 01:00,20.2,1.1,1.6,50,96,1009.6
108,서울,2021-09-29 02:00,20.3,,1.5,70,95,1009.1
108,서울,2021-09-29 03:00,20.4,,1.6,50,94,1008.5
108,서울,2021-09-29 04:00,20.5,,1.6,50,94,1008
108,서울,2021-09-29 05:00,20.5,.1,2,20,95,1007.6
108,서울,2021-09-29 06:00,20.4,2.7,.9,50,95,1007.4
108,서울,2021-09-29 07:00,20.5,0,1.6,50,96,1007.1
108,서울,2021-09-29 08:00,20.9,.1,.7,110,98,1007.3
108,서울,2021-09-29 09:00,21.1,3.7,4.1,250,97,1007.3
108,서울,2021-09-29 10:00,20.9,3.7,2.4,230,98,1007.4
108,서울,2021-09-29 11:00,21.1,1.1,2.3,200,94,1006.9
108,서울,2021-09-29 12:00,21.2,0,2.2,270,94,1007.1
108,서울,2021-09-29 13:00,20.5,.4,4,270,92,1007.2
108,서울,2021-09-29 14:00,20.6,0,1.1,200,93,1006.3
108,서울,2021-09-29 15:00,20.8,0,1.7,250,89,1006.4
108,서울,2021-09-29 16:00,20.9,0,2.5,250,87,1006.6
108,서울,2021-09-29 17:00,20.5,.1,1.7,290,90,1007.2
108,서울,2021-09-29 18:00,20.2,.1,1.6,290,90,1007.6
108,서울,2021-09-29 19:00,19.8,,1.7,320,91,1007.9
108,서울,2021-09-29 20:00,19.6,,1.5,290,93,1008.6
108,서울,2021-09-29 21:00,19.3,,1.3,270,94,1008.8
108,서울,2021-09-29 22:00,18.8,,.3,0,95,1009.1
108,서울,2021-09-29 23:00,18.3,,.6,50,94,1009.4
108,서울,2021-09-30 00:00,17.8,,1.8,360,95,1009.5
108,서울,2021-09-30 01:00,17.5,,.1,0,95,1009.1
108,서울,2021-09-30 02:00,17.2,,1.5,20,96,1009.1
108,서울,2021-09-30 03:00,17,,.7,360,97,1009.1
108,서울,2021-09-30 04:00,16.8,,.4,0,97,1009.1
108,서울,2021-09-30 05:00,16.4,,1.5,20,97,1009.1
108,서울,2021-09-30 06:00,16.1,,1.7,20,97,1009.7
108,서울,2021-09-30 07:00,16.4,,1.4,50,99,1010.1
108,서울,2021-09-30 08:00,16.9,,2.3,50,99,1010.3
108,서울,2021-09-30 09:00,17.4,,1.7,50,98,1010.4
108,서울,2021-09-30 10:00,18.3,,2.1,20,96,1010.5
108,서울,2021-09-30 11:00,20.3,,2.1,50,85,1010
108,서울,2021-09-30 12:00,22.1,,1.2,230,77,1009.5
108,서울,2021-09-30 13:00,24,,1.3,230,70,1008.7
108,서울,2021-09-30 14:00,25.4,,2.1,270,65,1008.2
108,서울,2021-09-30 15:00,25.8,,2.1,270,66,1007.9
108,서울,2021-09-30 16:00,25.7,,2.3,290,63,1007.5
108,서울,2021-09-30 17:00,25.6,,2.1,270,65,1007.5
108,서울,2021-09-30 18:00,24.2,,2.3,290,70,1008
108,서울,2021-09-30 19:00,22.7,,.2,0,71,1008.2
108,서울,2021-09-30 20:00,21.7,,.9,320,79,1008.6
108,서울,2021-09-30 21:00,20.9,,.4,0,83,1009.1
108,서울,2021-09-30 22:00,20.4,,.8,70,81,1009.1
108,서울,2021-09-30 23:00,19.7,,1.4,20,81,1009.1
108,서울,2021-10-01 00:00,19.2,,1.3,360,83,1008.7
108,서울,2021-10-01 01:00,18.7,,1,20,85,1008.7
108,서울,2021-10-01 02:00,18.3,,.3,0,89,1008.8
108,서울,2021-10-01 03:00,17.7,,2,20,92,1008.1
108,서울,2021-10-01 04:00,17.4,,1,50,91,1007.9
108,서울,2021-10-01 05:00,17.2,,1.3,270,94,1008.4
108,서울,2021-10-01 06:00,17,,1.9,360,94,1009.2
108,서울,2021-10-01 07:00,17,,.8,290,95,1010.4
108,서울,2021-10-01 08:00,17.5,,3.8,290,93,1012
108,서울,2021-10-01 09:00,19.8,,2.6,90,86,1009.3
108,서울,2021-10-01 10:00,21.4,,3,90,76,1009.2
108,서울,2021-10-01 11:00,23,,2.2,70,70,1008.5
108,서울,2021-10-01 12:00,24.6,,1.1,90,65,1007.7
108,서울,2021-10-01 13:00,26,,1.1,50,56,1007.3
108,서울,2021-10-01 14:00,27.2,,2.1,250,50,1007
108,서울,2021-10-01 15:00,27.2,,3.3,270,45,1006.8
108,서울,2021-10-01 16:00,26.9,,2.7,270,47,1006.8
108,서울,2021-10-01 17:00,25.7,,2.8,250,56,1007.7
108,서울,2021-10-01 18:00,23.9,,3.2,250,59,1007.7
108,서울,2021-10-01 19:00,22.5,,2.9,270,66,1008.4
108,서울,2021-10-01 20:00,21.8,,2.4,290,72,1008.9
108,서울,2021-10-01 21:00,21.5,,3.4,270,75,1010.6
108,서울,2021-10-01 22:00,21.4,0,4,250,79,1012.3
108,서울,2021-10-01 23:00,17.2,12.7,3.7,180,88,1012.2
108,서울,2021-10-02 00:00,17,.6,2.9,50,90,1009.6
108,서울,2021-10-02 01:00,16.6,,1.8,50,90,1009.8
108,서울,2021-10-02 02:00,16.8,,.9,20,91,1010
108,서울,2021-10-02 03:00,16.6,,.9,50,93,1010.5
108,서울,2021-10-02 04:00,16.7,,1.3,20,93,1011
108,서울,2021-10-02 05:00,16.5,,1.2,20,95,1011.3
108,서울,2021-10-02 06:00,16.6,,1.3,20,94,1012
108,서울,2021-10-02 07:00,16.9,,.9,20,94,1012.7
108,서울,2021-10-02 08:00,17.5,,1.9,50,95,1013.3
108,서울,2021-10-02 09:00,18.8,,1.9,20,91,1013.6
108,서울,2021-10-02 10:00,20.9,,.9,230,81,1014.1
108,서울,2021-10-02 11:00,21.7,,.7,340,77,1014.2
108,서울,2021-10-02 12:00,23.5,,1.8,270,64,1013.8
108,서울,2021-10-02 13:00,24.2,,2.3,270,61,1013
108,서울,2021-10-02 14:00,25.7,,2.4,200,55,1012.7
108,서울,2021-10-02 15:00,26.2,,2.2,230,54,1012.3
108,서울,2021-10-02 16:00,26.1,,3,270,53,1012.6
108,서울,2021-10-02 17:00,25.2,,3.1,250,55,1013.2
108,서울,2021-10-02 18:00,23.7,,2.2,270,58,1013.7
108,서울,2021-10-02 19:00,22.5,,.7,270,64,1014
108,서울,2021-10-02 20:00,21.1,,1.6,270,72,1015.3
108,서울,2021-10-02 21:00,20.8,,.3,0,77,1015.7
108,서울,2021-10-02 22:00,20.3,,.7,230,79,1016.1
108,서울,2021-10-02 23:00,19.9,,.7,340,84,1016.6
108,서울,2021-10-03 00:00,19.5,,.7,360,86,1016.7
108,서울,2021-10-03 01:00,19.1,,0,0,89,1017.1
108,서울,2021-10-03 02:00,18.7,,1,50,91,1017
108,서울,2021-10-03 03:00,18.1,,1.5,50,89,1017.2
108,서울,2021-10-03 04:00,17.7,,2.1,50,92,1017.2
108,서울,2021-10-03 05:00,17.4,,2,50,93,1016.9
108,서울,2021-10-03 06:00,17.1,,1.4,70,93,1018
108,서울,2021-10-03 07:00,17.2,,1.8,70,95,1018.8
108,서울,2021-10-03 08:00,18,,1.9,70,94,1018.7
108,서울,2021-10-03 09:00,19.9,,2,50,86,1019.5
108,서울,2021-10-03 10:00,21.8,,2.1,50,79,1019.6
108,서울,2021-10-03 11:00,23.8,,1.3,50,72,1019.8
108,서울,2021-10-03 12:00,26,,2.6,230,61,1018.9
108,서울,2021-10-03 13:00,27.5,,3,180,54,1018.6
108,서울,2021-10-03 14:00,28.6,,2.7,250,47,1017.5
108,서울,2021-10-03 15:00,28.7,,4.3,180,43,1017.3
108,서울,2021-10-03 16:00,27.9,,3.7,200,40,1017.6
108,서울,2021-10-03 17:00,26.8,,2.6,180,44,1017.9
108,서울,2021-10-03 18:00,25.8,,3.2,200,49,1018.2
108,서울,2021-10-03 19:00,24.7,,1.8,200,52,1018.5
108,서울,2021-10-03 20:00,23.6,,1.2,180,58,1018.8
108,서울,2021-10-03 21:00,22.4,,1.9,20,64,1018.8
108,서울,2021-10-03 22:00,21.6,,.3,0,65,1018.7
108,서울,2021-10-03 23:00,20.7,,2.1,360,69,1018.8
108,서울,2021-10-04 00:00,20.2,,1.4,20,71,1018.3
108,서울,2021-10-04 01:00,19.5,,1.2,20,74,1018.2
108,서울,2021-10-04 02:00,19.3,,1.2,360,76,1018.5
108,서울,2021-10-04 03:00,19.4,,.7,70,77,1018.4
108,서울,2021-10-04 04:00,19.6,,1,90,76,1018.5
108,서울,2021-10-04 05:00,19.9,,1.2,50,75,1019.2
108,서울,2021-10-04 06:00,20.2,,1.4,50,76,1019.7
108,서울,2021-10-04 07:00,20.3,,1.5,50,75,1020.2
108,서울,2021-10-04 08:00,20.7,,1.7,50,76,1020.2
108,서울,2021-10-04 09:00,21.3,,1.8,50,76,1019.6
108,서울,2021-10-04 10:00,22.1,,1.8,90,79,1020
108,서울,2021-10-04 11:00,23.4,,2.9,160,79,1019.8
108,서울,2021-10-04 12:00,24.3,0,4.5,200,78,1019.2
108,서울,2021-10-04 13:00,24.5,0,3.9,180,80,1018.4
108,서울,2021-10-04 14:00,25.4,0,4.4,200,77,1018
108,서울,2021-10-04 15:00,25.5,,5.1,200,78,1017.5
108,서울,2021-10-04 16:00,25.4,,3.7,200,78,1017.6
108,서울,2021-10-04 17:00,25.3,,5,200,80,1017.9
108,서울,2021-10-04 18:00,24.1,2.5,2.8,250,92,1018.4
108,서울,2021-10-04 19:00,24,1.1,3.8,200,89,1018.6
108,서울,2021-10-04 20:00,23.9,0,4.5,200,88,1018.8
108,서울,2021-10-04 21:00,24,0,4.1,200,87,1019.5
108,서울,2021-10-04 22:00,24.1,0,3.7,200,84,1020.2
108,서울,2021-10-04 23:00,24.1,,3.8,200,83,1020.3
108,서울,2021-10-05 00:00,24.1,,3.3,200,84,1020.1
108,서울,2021-10-05 01:00,23.9,,3.6,200,85,1020
108,서울,2021-10-05 02:00,23.7,,3.7,200,85,1020.2
108,서울,2021-10-05 03:00,23.5,,2.8,200,86,1019.8
108,서울,2021-10-05 04:00,23.3,,2.6,200,88,1019.6
108,서울,2021-10-05 05:00,23.2,,3.4,200,87,1019.8
